file,map,round,start_seconds,end_seconds,winner_team,winner_side,round_type,ct_eq_val,t_eq_val
esea_match_13770997.dem,de_overpass,1,94.30781999999999,160.9591,Hentai Hooligans,Terrorist,PISTOL_ROUND,4300,4250
esea_match_13770997.dem,de_overpass,2,160.9591,279.3998,Hentai Hooligans,Terrorist,ECO,6300,19400
esea_match_13770997.dem,de_overpass,3,279.3998,341.0084,Hentai Hooligans,Terrorist,SEMI_ECO,7650,19250
esea_match_13770997.dem,de_overpass,4,341.0084,435.4259,Hentai Hooligans,Terrorist,NORMAL,24900,23400
esea_match_13770997.dem,de_overpass,5,435.4259,484.2398,Animal Style,CounterTerrorist,ECO,5400,20550
esea_match_13770997.dem,de_overpass,6,484.2398,604.5598,Hentai Hooligans,Terrorist,NORMAL,29650,25450
esea_match_13770997.dem,de_overpass,7,604.5598,684.2563,Hentai Hooligans,Terrorist,ECO,3200,25300
esea_match_13770997.dem,de_overpass,8,684.2563,763.8902,Animal Style,CounterTerrorist,ECO,4850,27600
esea_match_13770997.dem,de_overpass,9,763.8902,844.3071,Animal Style,CounterTerrorist,FORCE_BUY,32150,18200
esea_match_13770997.dem,de_overpass,10,844.3071,937.0176,Animal Style,CounterTerrorist,ECO,32950,9950
esea_match_13770997.dem,de_overpass,11,937.0176,1031.012,Animal Style,CounterTerrorist,ECO,30100,10350
esea_match_13770997.dem,de_overpass,12,1031.012,1089.536,Animal Style,CounterTerrorist,NORMAL,30150,22800
esea_match_13770997.dem,de_overpass,13,1089.536,1171.988,Animal Style,CounterTerrorist,NORMAL,31750,19900
esea_match_13770997.dem,de_overpass,14,1171.988,1238.029,Hentai Hooligans,Terrorist,SEMI_ECO,32750,14050
esea_match_13770997.dem,de_overpass,15,1238.029,1299.653,Animal Style,CounterTerrorist,NORMAL,22000,27450
esea_match_13770997.dem,de_overpass,17,1379.35,1513.4820000000002,Hentai Hooligans,CounterTerrorist,ECO,20450,5000
esea_match_13770997.dem,de_overpass,18,1513.4820000000002,1566.3370000000002,Hentai Hooligans,CounterTerrorist,ECO,21550,1500
esea_match_13770997.dem,de_overpass,19,1566.3370000000002,1670.479,Hentai Hooligans,CounterTerrorist,NORMAL,24650,24000
esea_match_13770997.dem,de_overpass,20,1670.479,1786.007,Hentai Hooligans,CounterTerrorist,ECO,31400,4450
esea_match_13770997.dem,de_overpass,21,1786.007,1844.9379999999999,Hentai Hooligans,CounterTerrorist,NORMAL,31450,26300
esea_match_13770997.dem,de_overpass,22,1844.9379999999999,1999.9460000000001,Animal Style,Terrorist,NORMAL,30200,22050
esea_match_13770997.dem,de_overpass,23,1999.9460000000001,2100.158,Hentai Hooligans,CounterTerrorist,NORMAL,18200,29300
esea_match_13770997.dem,de_overpass,24,2100.158,2157.93,Hentai Hooligans,CounterTerrorist,FORCE_BUY,29100,16150
esea_match_13770997.dem,de_overpass,25,2157.93,2207.949,Hentai Hooligans,CounterTerrorist,SEMI_ECO,27800,10900
esea_match_13779704.dem,de_cache,1,131.2592,188.1189,Team 1,CounterTerrorist,PISTOL_ROUND,4550,3850
esea_match_13779704.dem,de_cache,2,188.1189,274.7697,Team 2,Terrorist,ECO,18450,5300
esea_match_13779704.dem,de_cache,3,274.7697,348.559,Team 2,Terrorist,SEMI_ECO,9550,22900
esea_match_13779704.dem,de_cache,4,348.559,419.6258,Team 2,Terrorist,ECO,1600,19650
esea_match_13779704.dem,de_cache,5,419.6258,487.9857,Team 1,CounterTerrorist,NORMAL,23350,21750
esea_match_13779704.dem,de_cache,6,487.9857,600.0935,Team 2,Terrorist,NORMAL,26400,19900
esea_match_13779704.dem,de_cache,7,600.0935,701.6241,Team 2,Terrorist,FORCE_BUY,12100,26550
esea_match_13779704.dem,de_cache,8,701.6241,754.7443,Team 2,Terrorist,ECO,3050,26350
esea_match_13779704.dem,de_cache,9,754.7443,864.2704,Team 1,CounterTerrorist,NORMAL,24350,25450
esea_match_13779704.dem,de_cache,10,864.2704,937.7937,Team 1,CounterTerrorist,NORMAL,27700,23950
esea_match_13779704.dem,de_cache,11,937.7937,1049.526,Team 2,Terrorist,NORMAL,25900,15550
esea_match_13779704.dem,de_cache,12,1049.526,1149.586,Team 2,Terrorist,ECO,2950,20850
esea_match_13779704.dem,de_cache,13,1149.586,1349.2520000000002,Team 1,CounterTerrorist,FORCE_BUY,15300,27750
esea_match_13779704.dem,de_cache,14,1349.2520000000002,1417.471,Team 1,CounterTerrorist,NORMAL,25950,16000
esea_match_13779704.dem,de_cache,15,1451.6589999999999,1520.285,Team 1,Terrorist,PISTOL_ROUND,4350,3700
esea_match_13779704.dem,de_cache,16,1520.285,1632.001,Team 2,CounterTerrorist,PISTOL_ROUND,4950,14600
esea_match_13779704.dem,de_cache,17,1632.001,1697.2479999999998,Team 2,CounterTerrorist,ECO,20800,2000
esea_match_13779704.dem,de_cache,18,1697.2479999999998,1747.004,Team 2,CounterTerrorist,ECO,21600,4350
esea_match_13779704.dem,de_cache,19,1747.004,1856.655,Team 1,Terrorist,NORMAL,25700,26150
esea_match_13779704.dem,de_cache,20,1856.655,1970.249,Team 2,CounterTerrorist,NORMAL,30100,21200
esea_match_13779704.dem,de_cache,21,1970.249,2233.7070000000003,Team 1,Terrorist,ECO,27000,7600
esea_match_13779704.dem,de_cache,22,2233.7070000000003,2324.285,Team 1,Terrorist,NORMAL,15650,22000
esea_match_13779704.dem,de_cache,23,2324.285,2458.798,Team 1,Terrorist,FORCE_BUY,16450,28800
esea_match_13779704.dem,de_cache,24,2458.798,2536.2329999999997,Team 1,Terrorist,ECO,9500,28150
esea_match_13779704.dem,de_cache,25,2536.2329999999997,2629.55,Team 2,CounterTerrorist,NORMAL,24150,28150
esea_match_13779704.dem,de_cache,26,2629.55,2719.5640000000003,Team 1,Terrorist,NORMAL,24200,25400
esea_match_13779704.dem,de_cache,27,2719.5640000000003,2830.639,Team 1,Terrorist,SEMI_ECO,11050,25400
esea_match_13779704.dem,de_cache,28,2830.639,2921.656,Team 2,CounterTerrorist,FORCE_BUY,13200,25700
esea_match_13779704.dem,de_cache,29,2959.755,3052.039,Team 2,CounterTerrorist,NORMAL,29800,22850
esea_match_13779704.dem,de_cache,30,3052.039,3156.198,Team 2,CounterTerrorist,NORMAL,31650,29900
esea_match_13779704.dem,de_cache,31,3156.198,3231.9429999999998,Team 1,Terrorist,NORMAL,30900,29800
esea_match_13779704.dem,de_cache,32,3270.0890000000004,3362.2009999999996,Team 1,CounterTerrorist,NORMAL,35550,29400
esea_match_13779704.dem,de_cache,33,3362.2009999999996,3491.442,Team 1,CounterTerrorist,NORMAL,34800,21950
esea_match_13779704.dem,de_cache,34,3491.442,3596.68,Team 2,Terrorist,NORMAL,34900,23800
esea_match_13779704.dem,de_cache,35,3662.083,3755.04,Team 1,CounterTerrorist,NORMAL,34300,27150
esea_match_13779704.dem,de_cache,36,3755.04,3844.616,Team 2,Terrorist,NORMAL,35000,24950
esea_match_13779704.dem,de_cache,37,3844.616,3948.2909999999997,Team 2,Terrorist,NORMAL,32100,27950
esea_match_13779704.dem,de_cache,38,3986.421,4079.8940000000002,Team 2,CounterTerrorist,NORMAL,31050,27750
esea_match_13779704.dem,de_cache,39,4079.8940000000002,4153.809,Team 2,CounterTerrorist,NORMAL,29500,27350
esea_match_13779769.dem,de_inferno,1,131.534,221.2626,Team 1,CounterTerrorist,PISTOL_ROUND,4400,4250
esea_match_13779769.dem,de_inferno,2,221.2626,293.4991,Team 1,CounterTerrorist,ECO,19500,1100
esea_match_13779769.dem,de_inferno,3,293.4991,428.616,Team 1,CounterTerrorist,NORMAL,23600,19400
esea_match_13779769.dem,de_inferno,4,428.616,550.1367,Team 1,CounterTerrorist,SEMI_ECO,28000,12050
esea_match_13779769.dem,de_inferno,5,550.1367,666.3692,Team 2,Terrorist,FORCE_BUY,29200,16450
esea_match_13779769.dem,de_inferno,6,666.3692,918.9077,Team 1,CounterTerrorist,NORMAL,25500,21600
esea_match_13779769.dem,de_inferno,7,918.9077,1121.802,Team 2,Terrorist,ECO,26700,8000
esea_match_13779769.dem,de_inferno,8,1121.802,1193.757,Team 2,Terrorist,NORMAL,17550,21750
esea_match_13779769.dem,de_inferno,9,1193.757,1305.765,Team 1,CounterTerrorist,ECO,10300,27550
esea_match_13779769.dem,de_inferno,10,1305.765,1440.8039999999999,Team 1,CounterTerrorist,NORMAL,27350,20600
esea_match_13779769.dem,de_inferno,11,1440.8039999999999,1554.486,Team 1,CounterTerrorist,SEMI_ECO,29300,13250
esea_match_13779769.dem,de_inferno,12,1554.486,1719.799,Team 1,CounterTerrorist,ECO,28500,10400
esea_match_13779769.dem,de_inferno,13,1719.799,1851.099,Team 2,Terrorist,NORMAL,27650,23250
esea_match_13779769.dem,de_inferno,14,1886.286,1947.477,Team 1,Terrorist,NORMAL,2950,3550
esea_match_13779769.dem,de_inferno,15,1947.477,2027.254,Team 2,CounterTerrorist,FORCE_BUY,8300,15250
esea_match_13779769.dem,de_inferno,16,2027.254,2120.785,Team 2,CounterTerrorist,PISTOL_ROUND,18050,4400
esea_match_13779769.dem,de_inferno,17,2120.785,2207.243,Team 2,CounterTerrorist,FORCE_BUY,27100,15900
esea_match_13779769.dem,de_inferno,18,2207.243,2320.034,Team 1,Terrorist,ECO,26550,6800
esea_match_13779769.dem,de_inferno,19,2320.034,2388.828,Team 1,Terrorist,NORMAL,18300,25850
esea_match_13779769.dem,de_inferno,20,2388.828,2499.616,Team 1,Terrorist,ECO,5950,25400
esea_match_13779769.dem,de_inferno,21,2499.616,2669.607,Team 2,CounterTerrorist,NORMAL,19000,25600
esea_match_13779769.dem,de_inferno,22,2669.607,2762.324,Team 1,Terrorist,NORMAL,19850,22650
esea_match_13779770.dem,de_mirage,2,203.8864,300.9222,Team 1,CounterTerrorist,FORCE_BUY,14200,7950
esea_match_13779770.dem,de_mirage,3,300.9222,383.8387,Team 1,CounterTerrorist,ECO,18900,1600
esea_match_13779770.dem,de_mirage,4,383.8387,467.5534,Team 2,Terrorist,NORMAL,25800,22200
esea_match_13779770.dem,de_mirage,5,467.5534,627.0779,Team 1,CounterTerrorist,NORMAL,19800,24400
esea_match_13779770.dem,de_mirage,6,627.0779,729.2011,Team 1,CounterTerrorist,NORMAL,18350,22250
esea_match_13779770.dem,de_mirage,7,729.2011,820.1634,Team 2,Terrorist,ECO,27350,9500
esea_match_13779770.dem,de_mirage,8,820.1634,887.6299,Team 1,CounterTerrorist,FORCE_BUY,12650,26350
esea_match_13779770.dem,de_mirage,9,887.6299,992.9777,Team 1,CounterTerrorist,ECO,19900,5200
esea_match_13779770.dem,de_mirage,10,992.9777,1110.05,Team 1,CounterTerrorist,ECO,29550,2950
esea_match_13779770.dem,de_mirage,11,1110.05,1230.3310000000001,Team 2,Terrorist,NORMAL,27900,24800
esea_match_13779770.dem,de_mirage,12,1230.3310000000001,1345.729,Team 2,Terrorist,ECO,2550,25100
esea_match_13779770.dem,de_mirage,13,1345.729,1440.589,Team 1,CounterTerrorist,NORMAL,15500,21200
esea_match_13779770.dem,de_mirage,14,1440.589,1527.5439999999999,Team 2,Terrorist,NORMAL,26850,20800
esea_match_13779770.dem,de_mirage,15,1527.5439999999999,1595.433,Team 2,Terrorist,NORMAL,12850,20000
esea_match_13779770.dem,de_mirage,17,1686.411,1752.703,Team 2,CounterTerrorist,ECO,20800,7400
esea_match_13779770.dem,de_mirage,18,1752.703,1873.626,Team 2,CounterTerrorist,ECO,25250,1100
esea_match_13779770.dem,de_mirage,19,1873.626,1956.182,Team 2,CounterTerrorist,NORMAL,29650,23600
esea_match_13779770.dem,de_mirage,20,1956.182,2034.293,Team 2,CounterTerrorist,ECO,26850,6350
esea_match_13779770.dem,de_mirage,21,2034.293,2121.499,Team 1,Terrorist,NORMAL,29450,24100
esea_match_13779770.dem,de_mirage,22,2121.499,2185.694,Team 1,Terrorist,ECO,5000,26450
esea_match_13779770.dem,de_mirage,23,2185.694,2248.965,Team 1,Terrorist,NORMAL,18850,26350
esea_match_13779770.dem,de_mirage,24,2248.965,2440.7039999999997,Team 2,CounterTerrorist,ECO,3850,26750
esea_match_13779770.dem,de_mirage,25,2440.7039999999997,2512.334,Team 2,CounterTerrorist,ECO,26900,5200
esea_match_13779770.dem,de_mirage,26,2512.334,2618.982,Team 1,Terrorist,NORMAL,28550,18700
esea_match_13779770.dem,de_mirage,27,2618.982,2700.927,Team 1,Terrorist,NORMAL,27600,25000
esea_match_13779770.dem,de_mirage,28,2700.927,2749.704,Team 2,CounterTerrorist,ECO,4000,21400
esea_match_13779770.dem,de_mirage,29,2749.704,2835.907,Team 1,Terrorist,ECO,29400,9400
esea_match_13779771.dem,de_inferno,1,131.7829,250.9257,Team 2,Terrorist,PISTOL_ROUND,3550,4350
esea_match_13779771.dem,de_inferno,2,250.9257,360.0252,Team 1,CounterTerrorist,FORCE_BUY,8500,15950
esea_match_13779771.dem,de_inferno,3,360.0252,466.4653,Team 1,CounterTerrorist,ECO,22500,3600
esea_match_13779771.dem,de_inferno,4,466.4653,526.2713,Team 1,CounterTerrorist,ECO,25300,2550
esea_match_13779771.dem,de_inferno,5,526.2713,627.8774,Team 2,Terrorist,NORMAL,26300,24400
esea_match_13779771.dem,de_inferno,6,627.8774,767.5917,Team 2,Terrorist,NORMAL,28400,21950
esea_match_13779771.dem,de_inferno,7,767.5917,903.2543,Team 2,Terrorist,NORMAL,28650,25000
esea_match_13779771.dem,de_inferno,8,903.2543,1013.9960000000001,Team 2,Terrorist,ECO,10300,28400
esea_match_13779771.dem,de_inferno,9,1013.9960000000001,1113.85,Team 2,Terrorist,NORMAL,29450,25400
esea_match_13779771.dem,de_inferno,10,1113.85,1204.913,Team 2,Terrorist,ECO,6000,21300
esea_match_13779771.dem,de_inferno,11,1204.913,1291.078,Team 1,CounterTerrorist,NORMAL,29150,24900
esea_match_13779771.dem,de_inferno,12,1291.078,1389.0870000000002,Team 2,Terrorist,NORMAL,29700,22000
esea_match_13779771.dem,de_inferno,13,1389.0870000000002,1534.589,Team 1,CounterTerrorist,ECO,9650,26550
esea_match_13779771.dem,de_inferno,14,1534.589,1606.66,Team 1,CounterTerrorist,NORMAL,29950,24100
esea_match_13779771.dem,de_inferno,15,1606.66,1696.267,Team 2,Terrorist,SEMI_ECO,29700,12250
esea_match_13779771.dem,de_inferno,16,1730.4489999999998,1803.161,Team 1,Terrorist,PISTOL_ROUND,4200,3750
esea_match_13779771.dem,de_inferno,17,1803.161,1889.358,Team 1,Terrorist,ECO,3550,16350
esea_match_13779771.dem,de_inferno,18,1889.358,1966.106,Team 1,Terrorist,ECO,1700,18350
esea_match_13779771.dem,de_inferno,19,1966.106,2095.965,Team 2,CounterTerrorist,NORMAL,24500,20750
esea_match_13779771.dem,de_inferno,20,2095.965,2181.129,Team 2,CounterTerrorist,ECO,30300,2100
esea_match_13779771.dem,de_inferno,21,2181.129,2258.519,Team 2,CounterTerrorist,NORMAL,33350,21800
esea_match_13779771.dem,de_inferno,22,2258.519,2378.913,Team 2,CounterTerrorist,NORMAL,30200,24550
esea_match_13779771.dem,de_inferno,23,2378.913,2513.5589999999997,Team 1,Terrorist,NORMAL,32700,20700
esea_match_13779771.dem,de_inferno,24,2513.5589999999997,2600.132,Team 2,CounterTerrorist,NORMAL,22850,26650
esea_match_13779771.dem,de_inferno,25,2600.132,2675.8790000000004,Team 2,CounterTerrorist,NORMAL,31800,19950
esea_match_13779771.dem,de_inferno,26,2675.8790000000004,2760.855,Team 1,Terrorist,ECO,33900,11050
esea_match_13779771.dem,de_inferno,27,2760.855,2827.1220000000003,Team 2,CounterTerrorist,NORMAL,27800,24650
esea_match_13779775.dem,de_inferno,1,131.8334,235.4224,Team 1,CounterTerrorist,PISTOL_ROUND,4250,4350
esea_match_13779775.dem,de_inferno,2,235.4224,273.9005,Team 1,CounterTerrorist,ECO,17150,4200
esea_match_13779775.dem,de_inferno,3,273.9005,358.8998,Team 2,Terrorist,NORMAL,22300,18800
esea_match_13779775.dem,de_inferno,4,358.8998,435.6527,Team 1,CounterTerrorist,NORMAL,22400,24300
esea_match_13779775.dem,de_inferno,5,435.6527,532.2001,Team 2,Terrorist,FORCE_BUY,32500,19300
esea_match_13779775.dem,de_inferno,6,532.2001,628.7006,Team 2,Terrorist,ECO,6700,22600
esea_match_13779775.dem,de_inferno,7,628.7006,705.8134,Team 2,Terrorist,NORMAL,20500,27300
esea_match_13779775.dem,de_inferno,8,705.8134,779.1080000000001,Team 2,Terrorist,ECO,5700,26650
esea_match_13779775.dem,de_inferno,9,779.1080000000001,881.8051,Team 1,CounterTerrorist,NORMAL,25450,27250
esea_match_13779775.dem,de_inferno,10,881.8051,1001.95,Team 2,Terrorist,NORMAL,24150,27300
esea_match_13779775.dem,de_inferno,11,1001.95,1138.775,Team 1,CounterTerrorist,NORMAL,19850,25200
esea_match_13779775.dem,de_inferno,12,1138.775,1237.09,Team 2,Terrorist,ECO,25200,9400
esea_match_13779775.dem,de_inferno,13,1237.09,1366.3729999999998,Team 1,CounterTerrorist,FORCE_BUY,13650,27700
esea_match_13779775.dem,de_inferno,14,1366.3729999999998,1432.11,Team 1,CounterTerrorist,FORCE_BUY,23400,12800
esea_match_13779775.dem,de_inferno,15,1432.11,1490.5079999999998,Team 1,CounterTerrorist,FORCE_BUY,26350,15000
esea_match_13779775.dem,de_inferno,16,1524.683,1584.567,Team 2,CounterTerrorist,PISTOL_ROUND,4250,4450
esea_match_13779775.dem,de_inferno,17,1584.567,1700.424,Team 2,CounterTerrorist,ECO,19250,7250
esea_match_13779775.dem,de_inferno,18,1700.424,1793.4820000000002,Team 2,CounterTerrorist,ECO,25600,1600
esea_match_13779775.dem,de_inferno,19,1793.4820000000002,1906.7879999999998,Team 2,CounterTerrorist,NORMAL,28550,23100
esea_match_13779775.dem,de_inferno,20,1906.7879999999998,2030.876,Team 2,CounterTerrorist,NORMAL,21450,20900
esea_match_13779775.dem,de_inferno,21,2030.876,2126.672,Team 2,CounterTerrorist,NORMAL,28950,22900
esea_match_13779775.dem,de_inferno,22,2126.672,2225.911,Team 2,CounterTerrorist,NORMAL,23850,15900
esea_match_13779775.dem,de_inferno,23,2225.911,2366.132,Team 1,Terrorist,FORCE_BUY,25050,12500
esea_match_13779775.dem,de_inferno,24,2366.132,2453.87,Team 1,Terrorist,FORCE_BUY,15750,26450
esea_match_13779775.dem,de_inferno,25,2453.87,2493.036,Team 1,Terrorist,ECO,2200,32250
esea_match_13779775.dem,de_inferno,26,2493.036,2622.882,Team 1,Terrorist,NORMAL,19350,30900
esea_match_13779775.dem,de_inferno,27,2622.882,2706.7859999999996,Team 1,Terrorist,ECO,3650,28250
esea_match_13779775.dem,de_inferno,28,2706.7859999999996,2797.685,Team 1,Terrorist,NORMAL,28450,27550
esea_match_13779775.dem,de_inferno,29,2797.685,2896.313,Team 1,Terrorist,NORMAL,17800,28550
esea_match_13779775.dem,de_inferno,30,2896.313,2999.5890000000004,Team 1,Terrorist,FORCE_BUY,15750,30600
esea_match_13779776.dem,de_overpass,1,131.3957,209.9951,Team 1,CounterTerrorist,PISTOL_ROUND,4100,3300
esea_match_13779776.dem,de_overpass,2,209.9951,296.0787,Team 1,CounterTerrorist,SEMI_ECO,17150,7250
esea_match_13779776.dem,de_overpass,3,296.0787,398.4458,Team 1,CounterTerrorist,ECO,21050,3400
esea_match_13779776.dem,de_overpass,4,398.4458,479.8479,Team 1,CounterTerrorist,NORMAL,27300,24300
esea_match_13779776.dem,de_overpass,5,479.8479,562.1894,Team 1,CounterTerrorist,ECO,30400,6650
esea_match_13779776.dem,de_overpass,6,562.1894,683.4705,Team 2,Terrorist,NORMAL,31450,25250
esea_match_13779776.dem,de_overpass,7,683.4705,904.6293,Team 2,Terrorist,NORMAL,28150,24050
esea_match_13779776.dem,de_overpass,8,904.6293,968.3543,Team 1,CounterTerrorist,ECO,4550,24450
esea_match_13779776.dem,de_overpass,9,968.3543,1056.693,Team 1,CounterTerrorist,NORMAL,25200,18950
esea_match_13779776.dem,de_overpass,10,1056.693,1176.5330000000001,Team 1,CounterTerrorist,ECO,30700,5650
esea_match_13779776.dem,de_overpass,11,1176.5330000000001,1273.4669999999999,Team 1,CounterTerrorist,FORCE_BUY,31150,14550
esea_match_13779776.dem,de_overpass,12,1273.4669999999999,1361.445,Team 2,Terrorist,ECO,20600,5700
esea_match_13779776.dem,de_overpass,13,1361.445,1461.558,Team 2,Terrorist,NORMAL,21250,24000
esea_match_13779776.dem,de_overpass,14,1461.558,1593.392,Team 1,CounterTerrorist,NORMAL,15850,24300
esea_match_13779776.dem,de_overpass,15,1627.556,1702.366,Team 2,CounterTerrorist,PISTOL_ROUND,2400,4200
esea_match_13779776.dem,de_overpass,16,1702.366,1752.861,Team 2,CounterTerrorist,PISTOL_ROUND,16850,1200
esea_match_13779776.dem,de_overpass,17,1752.861,1851.6429999999998,Team 2,CounterTerrorist,NORMAL,22050,22200
esea_match_13779776.dem,de_overpass,18,1851.6429999999998,1922.1470000000002,Team 2,CounterTerrorist,ECO,26350,1200
esea_match_13779776.dem,de_overpass,19,1922.1470000000002,2013.0220000000002,Team 1,Terrorist,NORMAL,26400,23700
esea_match_13779776.dem,de_overpass,20,2013.0220000000002,2140.269,Team 1,Terrorist,NORMAL,25700,26550
esea_match_13779776.dem,de_overpass,21,2140.269,2259.514,Team 2,CounterTerrorist,ECO,3600,26750
esea_match_13779776.dem,de_overpass,22,2259.514,2322.942,Team 2,CounterTerrorist,SEMI_ECO,24000,9150
esea_match_13779776.dem,de_overpass,23,2322.942,2559.758,Team 2,CounterTerrorist,NORMAL,26100,22700
esea_match_13779776.dem,de_overpass,24,2559.758,2597.46,Team 2,CounterTerrorist,ECO,28550,4400
esea_match_13779776.dem,de_overpass,25,2597.46,2823.16,Team 1,Terrorist,NORMAL,28350,26650
esea_match_13779776.dem,de_overpass,26,2823.16,3050.284,Team 1,Terrorist,NORMAL,29750,25600
esea_match_13779776.dem,de_overpass,27,3088.347,3205.009,Team 2,CounterTerrorist,NORMAL,29750,24400
esea_match_13779776.dem,de_overpass,28,3205.009,3292.11,Team 1,Terrorist,NORMAL,30050,27450
esea_match_13779776.dem,de_overpass,29,3292.11,3397.7340000000004,Team 2,CounterTerrorist,NORMAL,30350,27350
esea_match_13779776.dem,de_overpass,30,3435.8909999999996,3502.6059999999998,Team 1,CounterTerrorist,NORMAL,32300,25950
esea_match_13779776.dem,de_overpass,31,3502.6059999999998,3622.5879999999997,Team 1,CounterTerrorist,NORMAL,31150,27150
esea_match_13779776.dem,de_overpass,32,3622.5879999999997,3729.198,Team 2,Terrorist,NORMAL,33500,25850
esea_match_13779776.dem,de_overpass,33,3767.355,3898.688,Team 2,Terrorist,NORMAL,32300,24800
esea_match_13779776.dem,de_overpass,34,3898.688,3998.237,Team 1,CounterTerrorist,NORMAL,32250,26750
esea_match_13779776.dem,de_overpass,35,3998.237,4088.7670000000003,Team 1,CounterTerrorist,NORMAL,31900,27150
esea_match_13779776.dem,de_overpass,36,4125.891,4176.087,Team 2,CounterTerrorist,NORMAL,30950,29500
esea_match_13779776.dem,de_overpass,37,4176.087,4261.952,Team 2,CounterTerrorist,NORMAL,30650,27450
esea_match_13779776.dem,de_overpass,38,4261.952,4358.683,Team 1,Terrorist,NORMAL,30150,27650
esea_match_13779776.dem,de_overpass,39,4396.7609999999995,4504.217000000001,Team 2,CounterTerrorist,NORMAL,30350,27450
esea_match_13779776.dem,de_overpass,40,4504.217000000001,4592.633,Team 1,Terrorist,NORMAL,28600,27650
esea_match_13779776.dem,de_overpass,41,4592.633,4707.229,Team 1,Terrorist,NORMAL,32300,28150
esea_match_13779776.dem,de_overpass,42,4745.37,4819.1,Team 2,Terrorist,NORMAL,31850,24500
esea_match_13779776.dem,de_overpass,43,4819.1,4918.508,Team 1,CounterTerrorist,NORMAL,32950,26550
esea_match_13779776.dem,de_overpass,44,4918.508,5004.590999999999,Team 1,CounterTerrorist,NORMAL,33850,28200
esea_match_13779780.dem,de_inferno,1,131.31,193.8446,Team 1,CounterTerrorist,PISTOL_ROUND,4250,4300
esea_match_13779780.dem,de_inferno,2,193.8446,279.2313,Team 1,CounterTerrorist,FORCE_BUY,17850,8150
esea_match_13779780.dem,de_inferno,3,279.2313,357.6732,Team 1,CounterTerrorist,SEMI_ECO,18900,8200
esea_match_13779780.dem,de_inferno,4,357.6732,524.7866,Team 2,Terrorist,FORCE_BUY,24250,13350
esea_match_13779780.dem,de_inferno,5,524.7866,631.9306,Team 2,Terrorist,ECO,4700,23200
esea_match_13779780.dem,de_inferno,6,631.9306,731.5042,Team 1,CounterTerrorist,ECO,5750,22750
esea_match_13779780.dem,de_inferno,7,731.5042,835.4417,Team 2,Terrorist,NORMAL,27300,22350
esea_match_13779780.dem,de_inferno,8,835.4417,928.0547,Team 1,CounterTerrorist,FORCE_BUY,12250,22700
esea_match_13779780.dem,de_inferno,9,928.0547,1011.252,Team 1,CounterTerrorist,ECO,25700,6000
esea_match_13779780.dem,de_inferno,10,1011.252,1124.605,Team 2,Terrorist,ECO,26050,9200
esea_match_13779780.dem,de_inferno,11,1124.605,1264.596,Team 2,Terrorist,NORMAL,15200,22550
esea_match_13779780.dem,de_inferno,12,1264.596,1325.1760000000002,Team 1,CounterTerrorist,SEMI_ECO,11550,28450
esea_match_13779780.dem,de_inferno,13,1325.1760000000002,1462.57,Team 2,Terrorist,FORCE_BUY,29300,17200
esea_match_13779780.dem,de_inferno,14,1462.57,1557.139,Team 2,Terrorist,FORCE_BUY,11850,26050
esea_match_13779780.dem,de_inferno,15,1557.139,1630.09,Team 2,Terrorist,SEMI_ECO,9950,26000
esea_match_13779780.dem,de_inferno,16,1664.283,1732.886,Team 1,Terrorist,PISTOL_ROUND,4300,3750
esea_match_13779780.dem,de_inferno,17,1732.886,1810.249,Team 1,Terrorist,FORCE_BUY,6700,11750
esea_match_13779780.dem,de_inferno,18,1810.249,1889.723,Team 1,Terrorist,ECO,1900,21050
esea_match_13779780.dem,de_inferno,19,1889.723,2018.499,Team 1,Terrorist,NORMAL,23400,25950
esea_match_13779780.dem,de_inferno,20,2018.499,2076.748,Team 1,Terrorist,ECO,3650,27350
esea_match_13779780.dem,de_inferno,21,2076.748,2185.894,Team 2,CounterTerrorist,NORMAL,23150,26900
esea_match_13779780.dem,de_inferno,22,2185.894,2300.155,Team 1,Terrorist,FORCE_BUY,30300,16300
esea_match_13779780.dem,de_inferno,23,2300.155,2380.427,Team 1,Terrorist,ECO,7450,23550
esea_match_13779780.dem,de_inferno,24,2380.427,2474.901,Team 2,CounterTerrorist,NORMAL,19900,29400
esea_match_13779780.dem,de_inferno,25,2474.901,2742.527,Team 2,CounterTerrorist,NORMAL,23700,19050
esea_match_13779780.dem,de_inferno,26,2742.527,2812.428,Team 2,CounterTerrorist,ECO,32600,6950
esea_match_13779780.dem,de_inferno,27,2812.428,2928.676,Team 2,CounterTerrorist,NORMAL,33800,23950
esea_match_13779780.dem,de_inferno,28,2928.676,3049.4590000000003,Team 2,CounterTerrorist,ECO,33300,10350
esea_match_13779780.dem,de_inferno,29,3049.4590000000003,3150.08,Team 1,Terrorist,NORMAL,32150,25850
esea_match_13779786.dem,de_overpass,1,130.8613,200.3261,Team 1,CounterTerrorist,PISTOL_ROUND,3000,4200
esea_match_13779786.dem,de_overpass,2,200.3261,280.35,Team 1,CounterTerrorist,ECO,16650,1000
esea_match_13779786.dem,de_overpass,3,280.35,382.5418,Team 2,Terrorist,NORMAL,20850,16500
esea_match_13779786.dem,de_overpass,4,382.5418,460.5917,Team 2,Terrorist,ECO,6100,21650
esea_match_13779786.dem,de_overpass,5,460.5917,563.1752,Team 2,Terrorist,NORMAL,23100,25750
